"","restaurants","restaurants_SA","restaurants_rate","restaurants_rate_SA"
"115",100.328058738233,99.9351020632557,-1.37867248814136,-2.40097904770069
"116",103.233092929024,102.05924407661,2.8955351347628,2.15066668902542
"117",102.287405104755,102.190999450166,-0.916070416411132,0.155245207174502
"118",101.504144199049,101.854517998999,-0.76574521066777,-0.261120962497696
"119",104.039585424554,103.950616189887,2.49786966385631,2.07711892611886
"120",102.010576230658,102.252727033521,-1.95022806522751,-1.57825279651267
"121",97.7058786316772,98.6132923778838,-4.21985421320175,-3.64049167517194
"122",98.9953303037968,98.3636173258718,1.31972783027772,-0.280733026560042
"123",96.5865080895982,96.9008219289214,-2.4332685257036,-1.5408168793623
"124",100.76078754227,100.506435385261,4.32180387844598,3.74650592965006
"125",99.1839648479255,99.5043808759395,-1.56491700075588,-0.951859756515131
"126",98.4069906120935,98.8394253712446,-0.783366784160425,-0.676331438249629
"127",100.995323764145,100.718422093482,2.63023301083797,1.89812452077029
"128",100.435352317725,99.2442682247458,-0.554452845487874,-1.41777018854348
"129",96.1415355132342,96.1508997000915,-4.27520460216778,-3.06671494465182
"130",94.213708587534,94.5082702607598,-2.00519672939365,-1.64735319248666
"131",96.1248634266036,95.9648743475021,2.02853158815412,1.61177894609986
"132",97.47957138231,97.530938838027,1.40932107200422,1.68438875506918
"133",100.464253331884,101.327898487392,3.06185378869612,3.86404314184266
"134",102.670905332336,102.168769950953,2.19645488546292,0.668076265609771
"135",98.7529419928116,99.123867405262,-3.81604051005719,-3.00894870230808
"136",102.961508842597,102.736662053039,4.26171288151775,3.65569597174096
"137",102.269872386473,102.597418633155,-0.671742735609425,-0.085338844678485
"138",100.099522414719,100.495598774766,-2.12217921183312,-2.06041987152636
"139",102.372833055684,102.147005839069,2.27105043673087,1.6254210284423
"140",101.37327190898,100.172270771292,-0.976392971522339,-1.89753987958401
"141",99.2589747920118,99.3110037907711,-2.08565539727924,-0.817734515435704
"142",99.912576611905,100.194268837749,0.658481332557344,0.969420384222251
"143",100.67678581377,100.493115369997,0.764877884026005,0.348001033745835
"144",100.34411562826,100.32355944607,-0.330433856048368,-0.0911831412938296
"145",99.0784878837684,99.8785928808438,-1.26128745723397,-0.395855817731685
"146",101.19597772973,100.805259005901,2.13718425784383,0.68713063876545
"147",104.426510782059,104.837497457394,3.19235321877809,3.92053218788653
"148",103.066315404771,102.8568405921,-1.30253837564942,-1.93262301029414
"149",102.869815562681,103.192775557145,-0.190653795392117,0.37535226862389
"150",107.216524474106,107.56707030845,4.22544639323908,4.24778954461864
"151",103.873247223085,103.691866678208,-3.11824811279761,-3.67217647458855
"152",106.603095055746,105.387776726462,2.62805669952552,1.653664339218
"153",104.386316305948,104.478837605148,-2.07946940812438,-0.748188021672208
"154",102.66830439867,102.936672410557,-1.64582099270813,-1.37851197848339
"155",104.645525490565,104.43943666043,1.92583397911909,1.51152730865935
"156",107.48099004816,107.390880913534,2.70958986951682,2.91513794425173
"157",101.023018365154,101.823425417182,-6.00847803887209,-5.07818681632573
"158",109.974786091045,109.629329059554,8.86111687292324,7.4227040254424
"159",104.986846528301,105.419028525178,-4.53553013380233,-3.8353542330451
"160",104.774517558084,104.566463801136,-0.202243402138728,-0.852078352874442
"161",107.206024428118,107.513160757532,2.32070442957281,2.86982803124561
"162",104.934436227346,105.244821864672,-2.11889976602491,-2.11957117084923
"163",104.605623063416,104.443296118923,-0.313351055908474,-0.807992034839373
"164",105.518275009744,104.294356650852,0.872469299068858,-0.12598648653166
"165",104.649239414309,104.774932106528,-0.82358775800188,0.553120118361318
"166",107.457120473236,107.729911285596,2.68313565835919,2.92623433667159
"167",105.551722286472,105.340276466473,-1.77317071067298,-2.19180656939534
"168",102.629595953799,102.503303059812,-2.76843074596379,-2.58751629800791
"169",104.014075796233,104.813076893757,1.34900642408965,2.32381143892044
"170",95.3333944346968,95.0312336781982,-8.34567946221235,-9.77221272395298
"171",98.9992552895229,99.4504097827061,3.84530612443179,4.51773065506999
"172",99.3960145148655,99.1871576603053,0.400769909008175,-0.268550775496847
"173",98.8267498855122,99.1158370684431,-0.572723797962906,-0.0402659559095301
"174",98.5751379151455,98.8433135826645,-0.254599054059939,-0.278116191962239
"175",98.2970621809078,98.1519147726558,-0.282095201811509,-0.717370907006971
"176",100.834109720562,99.5999724769732,2.5810003710843,1.55846811881567
"177",99.904408759147,100.061909198352,-0.922010383184263,0.499998360607617
"178",100.618879665809,100.894950584387,0.71515453175292,0.933804670563432
"179",99.7915590819174,99.5738345295777,-0.822231957500849,-1.24553828014943
"180",101.135790086713,100.97250485915,1.34703878480558,1.5028752582448
