Date,Open,High,Low,Close,Adj Close,Volume
"Dec 19, 2018",3045.91,3065.37,3042.44,3058.65,3058.65,187643000
"Dec 18, 2018",3077.89,3080.77,3045.54,3045.54,3045.54,226543300
"Dec 17, 2018",3091.78,3124.59,3090.92,3114.25,3114.25,192313200
"Dec 14, 2018",3087.46,3094.27,3067.3,3077.09,3077.09,173439100
"Dec 13, 2018",3104.07,3125.1,3102.44,3111.08,3111.08,198705000
"Dec 12, 2018",3075.62,3101.1,3073.02,3099.99,3099.99,206232500
"Dec 11, 2018",3062.44,3075.27,3053.99,3059.28,3059.28,196593600
"Dec 10, 2018",3087.28,3087.28,3064.02,3072.44,3072.44,146367600
"Dec 07, 2018",3149.5,3149.71,3111.12,3111.12,3111.12,188235200
"Dec 06, 2018",3133.8,3134.65,3105.63,3115.52,3115.52,193930700
"Dec 05, 2018",3132.64,3155.92,3127.7,3155.92,3155.92,184362800
"Dec 04, 2018",3189.53,3190.08,3151.72,3167.79,3167.79,223581400
"Dec 03, 2018",3154.22,3192.88,3153.71,3190.62,3190.62,293488400
"Nov 30, 2018",3117.91,3130.81,3110.34,3117.61,3117.61,373305300
"Nov 29, 2018",3123.8,3132.42,3106.96,3109.44,3109.44,227537400
"Nov 28, 2018",3101.1,3101.18,3078.93,3094.48,3094.48,226661700
"Nov 27, 2018",3085.74,3105.8,3074.21,3090.4,3090.4,254111700
"Nov 26, 2018",3057.28,3093.38,3056.39,3093.38,3093.38,152645400
"Nov 23, 2018",3037.68,3056.11,3034.12,3052.49,3052.49,91643700
"Nov 22, 2018",3052.8,3054.16,3032.79,3041.38,3041.38,136029000
"Nov 21, 2018",3010.09,3049.24,3007.31,3038.65,3038.65,167973700
"Nov 20, 2018",3035.09,3042.94,3023.68,3026.99,3026.99,198331700
"Nov 19, 2018",3084.34,3084.71,3054.95,3065.07,3065.07,150120200
"Nov 16, 2018",3069.34,3087.9,3060.97,3083.6,3083.6,191693900
"Nov 15, 2018",3042.7,3065.33,3031.9,3054.53,3054.53,230063900
"Nov 14, 2018",3049.31,3053.32,3031.47,3043.19,3043.19,198025200
"Nov 13, 2018",3027.91,3056.28,3026.08,3053.6,3053.6,243232400
"Nov 12, 2018",3060.3,3089.82,3059.32,3068.15,3068.15,153580200
"Nov 09, 2018",3078.38,3079.41,3059.2,3077.97,3077.97,259115700
"Nov 08, 2018",3089.04,3097.59,3079.96,3093.24,3093.24,277292100
"Nov 07, 2018",3084.5,3092.95,3060.88,3065.36,3065.36,216617300
"Nov 05, 2018",3087.51,3091.91,3056.42,3060.62,3060.62,167751300
"Nov 02, 2018",3081.67,3121.27,3077.5,3116.39,3116.39,318268000
"Nov 01, 2018",3045.68,3061.49,3040.93,3060.85,3060.85,223632900
"Oct 31, 2018",2978.99,3020.49,2978.66,3018.8,3018.8,304262100
"Oct 30, 2018",2969.51,2974.85,2961.23,2966.45,2966.45,184466100
"Oct 29, 2018",2989.63,3005.03,2978.64,2981.54,2981.54,226254900
"Oct 26, 2018",3004.35,3006.92,2955.68,2972.02,2972.02,315235500
"Oct 25, 2018",2992,3012.84,2984.47,3012.84,3012.84,294249600
"Oct 24, 2018",3044.33,3053.07,3031.94,3032.08,3032.08,225756600
"Oct 23, 2018",3057.65,3061.12,3029.6,3031.39,3031.39,204883900
"Oct 22, 2018",3057.31,3078.06,3057.16,3078.06,3078.06,205654400
"Oct 19, 2018",3046.87,3073.21,3046.7,3062.51,3062.51,282437400
"Oct 18, 2018",3064.06,3074.74,3050.64,3069.67,3069.67,205641300
"Oct 17, 2018",3077.86,3087.84,3071.1,3071.1,3071.1,273984900
"Oct 16, 2018",3053.24,3058.97,3030.21,3034.31,3034.31,259212700
"Oct 15, 2018",3067.8,3067.8,3045.53,3045.97,3045.97,211328500
"Oct 12, 2018",3055.17,3088.77,3043.28,3069.17,3069.17,340956300
"Oct 11, 2018",3074.77,3074.77,3035.2,3047.39,3047.39,392353300
"Oct 10, 2018",3169.33,3169.57,3129.5,3131.48,3131.48,238806700
"Oct 09, 2018",3180.6,3187.18,3160.85,3166.6,3166.6,206512500
"Oct 08, 2018",3198.24,3202.89,3179.82,3181.45,3181.45,175039800
"Oct 05, 2018",3224.35,3230.01,3198.72,3209.79,3209.79,175006800
"Oct 04, 2018",3246.97,3248.53,3226.86,3231.59,3231.59,218061500
"Oct 03, 2018",3257.31,3272.88,3252.39,3267.4,3267.4,242666800
"Oct 02, 2018",3248.5,3253.62,3231.56,3242.65,3242.65,170058800
"Oct 01, 2018",3262.43,3268.49,3246.79,3255.46,3255.46,163865600
"Sep 28, 2018",3250.31,3262.17,3244.51,3257.05,3257.05,304657000
"Sep 27, 2018",3244.2,3263.08,3232.21,3236.26,3236.26,205169500
"Sep 26, 2018",3248.81,3265.01,3237.91,3239.1,3239.1,174290000
"Sep 25, 2018",3229.9,3243.24,3226.49,3236.08,3236.08,170027500
"Sep 24, 2018",3215.69,3232.61,3213.28,3219.16,3219.16,149142400
"Sep 21, 2018",3206.94,3225.4,3199.89,3217.68,3217.68,387322000
"Sep 20, 2018",3180.43,3189.31,3172.64,3180.43,3180.43,166972000
"Sep 19, 2018",3143.46,3181.5,3139.49,3176.57,3176.57,205153800
"Sep 18, 2018",3122.88,3140.22,3110.79,3139.34,3139.34,201972700
"Sep 17, 2018",3149.71,3150.83,3133.37,3141.4,3141.4,132184200
"Sep 14, 2018",3146.22,3163.85,3142.96,3161.42,3161.42,199473600
"Sep 13, 2018",3129.92,3139.48,3114.74,3131.77,3131.77,213901000
"Sep 12, 2018",3106.99,3132.11,3102.73,3124.65,3124.65,216370900
"Sep 11, 2018",3115.47,3119.01,3103.94,3109.91,3109.91,178582800
"Sep 10, 2018",3131.2,3131.44,3105.36,3120.92,3120.92,201084200
"Sep 07, 2018",3133.97,3140.03,3119.89,3134.39,3134.39,227469900
"Sep 06, 2018",3158.83,3166.51,3139.99,3147.69,3147.69,237092000
"Sep 05, 2018",3199.63,3208.81,3151.83,3156.28,3156.28,190481700
"Sep 04, 2018",3205.58,3218.76,3203.02,3210.51,3210.51,150735000
"Sep 03, 2018",3209.97,3213.89,3193.86,3207.2,3207.2,246068400
"Aug 31, 2018",3200.37,3227.6,3199.34,3213.48,3213.48,359752000
"Aug 30, 2018",3247.14,3252.58,3217.32,3225.72,3225.72,201246300
"Aug 29, 2018",3251.01,3256.61,3239.44,3243.92,3243.92,149574600
"Aug 28, 2018",3244.26,3263.14,3239.27,3247.55,3247.55,206767400
"Aug 27, 2018",3223.41,3237.66,3222.12,3225.62,3225.62,170865900
"Aug 24, 2018",3239.09,3239.47,3211.48,3213,3213,208870900
"Aug 23, 2018",3230.19,3256.24,3229.93,3249.89,3249.89,343753700
"Aug 21, 2018",3194.18,3212.14,3187.83,3199.89,3199.89,171531200
"Aug 20, 2018",3211.08,3222.84,3200.54,3204.71,3204.71,212840600
"Aug 17, 2018",3233.88,3244.12,3203.33,3209.44,3209.44,249730800
"Aug 16, 2018",3220.85,3230.75,3207.25,3211.93,3211.93,215518400
"Aug 15, 2018",3240.93,3242.06,3217.89,3234.12,3234.12,301369600
"Aug 14, 2018",3243.27,3253.09,3231.97,3242.87,3242.87,229614300
"Aug 13, 2018",3267.94,3268.77,3239.32,3245.34,3245.34,281795600
"Aug 10, 2018",3295.73,3296.08,3273.57,3284.78,3284.78,276141400
"Aug 08, 2018",3336.22,3341.52,3308.72,3326.74,3326.74,300146700
"Aug 07, 2018",3297.91,3347.98,3297.78,3340,3340,273442600
"Aug 06, 2018",3284.68,3305.23,3278.15,3285.34,3285.34,270141900
"Aug 03, 2018",3300.59,3311.64,3264.61,3265.73,3265.73,193235300
"Aug 02, 2018",3329.01,3329.19,3278.84,3286.32,3286.32,185396800
"Aug 01, 2018",3331.05,3338.92,3308.9,3328.95,3328.95,204055600
"Jul 31, 2018",3284.4,3331.27,3284.22,3319.85,3319.85,331599000
"Jul 30, 2018",3314.55,3320.1,3301.12,3307.15,3307.15,124459600
"Jul 27, 2018",3332.92,3336.22,3310.74,3324.98,3324.98,156341600
"Jul 26, 2018",3328.44,3341.42,3322.82,3328.6,3328.6,228354100
"Jul 25, 2018",3304.55,3333.38,3301.85,3326.83,3326.83,230106400
"Jul 24, 2018",3295.32,3308.42,3286.43,3292.65,3292.65,244918900
"Jul 23, 2018",3294.52,3297.94,3278.14,3293.71,3293.71,172188700
"Jul 20, 2018",3291.44,3298.77,3281.34,3297.83,3297.83,193614800
"Jul 19, 2018",3255.95,3283.92,3249.73,3277.58,3277.58,176152000
"Jul 18, 2018",3251.28,3258.93,3239.93,3240.5,3240.5,235296000
"Jul 17, 2018",3240.35,3247.84,3226.05,3239.64,3239.64,221834100
"Jul 16, 2018",3260.83,3267.11,3231.09,3232.79,3232.79,164515600
"Jul 13, 2018",3257.53,3265.92,3251.85,3260.35,3260.35,186201000
"Jul 12, 2018",3247.86,3263.42,3240.22,3253.01,3253.01,249123500
"Jul 11, 2018",3239.43,3251.52,3220.15,3249.08,3249.08,261141100
"Jul 10, 2018",3250.17,3274.95,3249.3,3274.83,3274.83,306567400
"Jul 09, 2018",3197.79,3233.83,3196.15,3228.82,3228.82,280864000
"Jul 06, 2018",3232.96,3233.84,3176.26,3191.82,3191.82,382857200
"Jul 05, 2018",3247.37,3265.59,3239.14,3256.71,3256.71,205709700
"Jul 04, 2018",3230.59,3249.52,3224.62,3244.89,3244.89,213831300
"Jul 03, 2018",3245.67,3254.88,3218.62,3235.9,3235.9,260659600
"Jul 02, 2018",3277.43,3280.19,3231.68,3238.94,3238.94,203011000
"Jun 29, 2018",3269.2,3286.92,3251.12,3268.7,3268.7,283823700
"Jun 28, 2018",3245.92,3266.69,3244.18,3257.57,3257.57,247397500
"Jun 27, 2018",3281.71,3296.29,3251.36,3254.77,3254.77,268030900
"Jun 26, 2018",3245.79,3285.23,3237.77,3280.87,3280.87,236519400
"Jun 25, 2018",3279.53,3285.69,3246.92,3260.84,3260.84,228941000
"Jun 22, 2018",3289.43,3294.84,3270.15,3287.4,3287.4,257536600
"Jun 21, 2018",3315.23,3326.59,3299.05,3300,3300,223840100
"Jun 20, 2018",3309.93,3333.93,3297.67,3315.9,3315.9,235680600
"Jun 19, 2018",3324.99,3341.64,3297.25,3301.35,3301.35,318725300
"Jun 18, 2018",3314.08,3335.68,3299.81,3324.04,3324.04,300359000
"Jun 14, 2018",3380.37,3388.88,3345.18,3356.73,3356.73,452054000
"Jun 13, 2018",3429.86,3432.64,3388.92,3392.51,3392.51,236504100
"Jun 12, 2018",3438.58,3449.4,3428.54,3430.69,3430.69,213345100
"Jun 11, 2018",3450.07,3452.98,3427.14,3441.69,3441.69,213973500
